Juan Huamanchumo Romero,"7,375",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Juan José Jhong Junchaya,"7,971",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Víctor Dionicio Joy Way Rojas,"201,839",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Manuel Lajo Lazo,"6,204",,,Movimiento Independiente Obras,,,en Ejercicio,Parlamentario 1995 - 2000
Juan Carlos Lam Álvarez,"11,611",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
César Larrabure Gálvez,"18,586",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Carlos Hernán León Trelles,"16,813",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Antonio Llerena Marotti,"5,006",27-Jul-1995,26-Jul-2000,Frente Independiente Moralizador,INDEPENDIENTE,,en Ejercicio,Parlamentario 1995 - 2000
Carmen Lozada Rendón De Gamboa,"7,692",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Máximo Agustín Mantilla Campos,"37,287",27-Jul-1995,26-Jul-2000,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,,en Ejercicio,Parlamentario 1995 - 2000
Ricardo Arturo Marcenaro Frers,"10,224",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Oscar Martorell Flores,"18,375",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Samuel Matsuda Nishimura,"12,791",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Oscar Medelius Rodríguez,"11,504",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Edith A. Mellado Céspedes,"16,485",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Beatriz Merino Lucero,"8,961",27-Jul-1995,26-Jul-2000,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,,en Ejercicio,Parlamentario 1995 - 2000
Gustavo Mohme Llona,0,,,Somos Perú,,,en Ejercicio,Parlamentario 1995 - 2000
Luis Lastenio Morales Costa,"7,046",27-Jul-1995,26-Jul-2000,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,,en Ejercicio,Parlamentario 1995 - 2000
Jorge Muñiz Ziches,"10,077",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Javier Noriega Febres,"7,473",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Edgar Núñez Román,"5,376",27-Jul-1995,26-Jul-2000,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,,en Ejercicio,Parlamentario 1995 - 2000
Fernando Olivera Vega,"100,237",27-Jul-1995,26-Jul-2000,Frente Independiente Moralizador,INDEPENDIENTE,,en Ejercicio,Parlamentario 1995 - 2000
Eduardo B. Pando Pacheco,"18,433",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Francisco Pardo Mesones,"13,235",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Demetrio Patsías Mella,"9,104",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Henry Gustavo Pease García,"23,207",27-Jul-1995,26-Jul-2000,Unión por el Perú,UNIÓN POR EL PERÚ,,en Ejercicio,Parlamentario 1995 - 2000
Enrique Pulgar Lucas,"4,145",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Miguel A. Quicaña Avilés,"42,725",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Francisco Ramos Santillán,"15,262",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Carlos E. Reátegui Trigoso,"9,537",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Andrés Reggiardo Sayán,"19,591",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Santos Reto Neyra,"8,258",27-Jul-1995,26-Jul-2000,Unión por el Perú,UNIÓN POR EL PERÚ,,en Ejercicio,Parlamentario 1995 - 2000
Anselmo Vidal Revilla Jurado,"7,408",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Rafael Rey Rey,"78,943",27-Jul-1995,26-Jul-2000,Renovación,PARTIDO POPULAR CRISTIANO-RENOVACIÓN,,en Ejercicio,Parlamentario 1995 - 2000
Samuel Reynafarje Abensur,"11,654",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Erland Wilmer Rodas Diaz,"12,625",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Jorge Ruiz Dávila,"10,357",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Víctor Manuel Ruiz-Caro Alvarez,"18,762",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
A. Arturo Salazar Larraín,"2,648",27-Jul-1995,26-Jul-2000,Renovación,PARTIDO POPULAR CRISTIANO-RENOVACIÓN,,en Ejercicio,Parlamentario 1995 - 2000
Jorge Salazar Vargas,"7,102",27-Jul-1995,26-Jul-2000,Frente Independiente Moralizador,INDEPENDIENTE,,en Ejercicio,Parlamentario 1995 - 2000
Luz Filomena Salgado Rubianes,"54,021",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Helber Gaspar Samalvides Dongo,"21,710",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Máximo San Román Cáceres,"21,536",27-Jul-1995,26-Jul-2000,Independiente,INDEPENDIENTE,,en Ejercicio,Parlamentario 1995 - 2000
José Gabriel Sánchez Vega,"10,784",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Oswaldo Sandoval Aguirre,"8,154",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Alejandro Santa María Silva,"22,501",27-Jul-1995,26-Jul-2000,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,,en Ejercicio,Parlamentario 1995 - 2000
Alberto Sato Abe,"10,425",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Gilberto Siura Céspedes,"9,880",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Ketty Solier Gonzales,"6,422",21-Jun-2000,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Aurora Torrejón Riva De Chincha,"34,769",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Carlos Torres y Torres Lara,"27,371",27-Jul-1995,,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,Lima,Fallecido,Parlamentario 1995 - 2000
Ana Elena Luisa Cristina Townsend Diez Canseco,"8,463",27-Jul-1995,26-Jul-2000,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,,en Ejercicio,Parlamentario 1995 - 2000
Jorge Alfredo Trelles Montero,"7,538",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Luis Heiichi Umezawa Yokoyama,"6,740",27-Jul-1997,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Rafael Urrelo Guerra,"14,590",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Dennis Vargas Marín,"49,572",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Anastacio Vega Ascencio,"9,577",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Angel Javier Velásquez Quesquén,"5,434",27-Jul-1995,26-Jul-2000,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,,en Ejercicio,Parlamentario 1995 - 2000
Jorge Alfonso Velásquez Ureta,"6,975",11-Nov-1996,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Miguel Velit Núñez,"41,452",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Eusebio Vicuña Vásquez,"8,425",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Elferes Vidarte Correa,"4,897",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Pedro David Vilchez Malpica,"9,340",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Cristóbal Villasante Chambi,"10,512",27-Jul-1995,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
Daniel Oscar Zevallos Ríos,"6,544",23-Nov-1997,26-Jul-2000,Cambio 90-Nueva Mayoría,ALIANZA  CAMBIO 90 - NUEVA MAYORÍA,,en Ejercicio,Parlamentario 1995 - 2000
César Alejandro Zumaeta Flores,"6,843",27-Jul-1995,26-Jul-2000,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,,en Ejercicio,Parlamentario 1995 - 2000
César Acuña Peralta,"23,852",27-Jul-2000,26-Jul-2001,,GRUPO PARLAMENTARIO DEMOCRÁTICO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Guzmán Aguirre Altamirano,"58,859",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Fernán Romano Altuve-Febres Lores,"21,973",27-Jul-2000,26-Jul-2001,No Agrupado,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luis Juan Alva Castro,"35,336",27-Jul-2000,26-Jul-2001,Partido Aprista Peruano,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
Beatriz Regina Alva Hart,"36,036",27-Jul-2000,26-Jul-2001,Independiente,INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Adolfo Luis Amorín Bueno,"24,472",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Francisco Javier Arroyo Cobián,"28,101",27-Jul-2000,06-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Marcial Ayaipoma Alvarado,"29,009",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Xavier Rodolfo Barrón Cebreros,"40,409",27-Jul-2000,26-Jul-2001,Partido Popular Cristiano,GRUPO PARLAMENTARIO DEMOCRÁTICO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Angel Miguel Bartra Gonzales,"22,831",27-Jul-2000,26-Jul-2001,No Agrupado,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
Víctor Antonio Becerril Rodríguez,"21,900",27-Jul-2000,26-Jul-2001,No registrado,CON FUERZA PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Carlos Miguel Blanco Oropeza,"20,676",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luis Fernando Bueno Quino,"30,563",27-Jul-2000,26-Jul-2001,Acción Popular,ACCIÓN POPULAR - UNIÓN POR EL PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Carlos Manuel Burgos Montenegro,"33,727",27-Jul-2000,26-Jul-2001,No registrado,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
Mercedes Cabanillas Bustamante,"127,825",27-Jul-2000,26-Jul-2001,Partido Aprista Peruano,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
Róger Luis Cáceres Pérez,"39,428",27-Jul-2000,26-Jul-2001,No registrado,CON FUERZA PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luis Cáceres Velásquez,0,27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Edilberto Canales Pillaca,"20,344",27-Jul-2000,26-Jul-2001,No registrado,CON FUERZA PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Rafael Serafín Castañeda Castañeda,"19,495",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luis Eduardo Chang Ching,"31,168",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Martha Gladys Chávez Cossío,"106,015",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Jorge Samuel Chávez Sibina,"20,619",27-Jul-2000,26-Jul-2001,No registrado,GRUPO PARLAMENTARIO DEMOCRÁTICO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Exequiel Chiroque Paico,"48,096",27-Jul-2000,26-Jul-2001,Independiente,INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Tito Guillermo Chocano Olivera,"39,801",27-Jul-2000,26-Jul-2001,Independiente,INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Miguel Segundo Ciccia Vásquez,"21,723",27-Jul-2000,26-Jul-2001,Independiente,INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Alberto A. Cruz Loyola,"20,064",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Carlos Ricardo Cuaresma Sánchez,"13,798",27-Jul-2000,26-Jul-2001,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Perú,en Ejercicio,Parlamentario 2000 - 2001
Jorge Dacunha Cuervas,"26,927",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Elvira Carmela De La Puente Haya,"40,759",27-Jul-2000,26-Jul-2001,Partido Aprista Peruano,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
Anibal Antero Del Carpio Farfán,"25,922",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Jorge Alfonso Alejandro Del Castillo Gálvez,"41,834",27-Jul-2000,26-Jul-2001,Partido Aprista Peruano,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luis Humberto Delgado Aparicio,"30,385",27-Jul-2000,26-Jul-2001,Independiente,INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Patricia Elizabeth Donayre Pasquel,"15,106",27-Jul-2000,26-Jul-2001,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Perú,en Ejercicio,Parlamentario 2000 - 2001
José Luis Elías Ávalos,"16,943",27-Jun-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
María Jesús Espinoza Matos,"96,897",27-Jul-2000,26-Jul-2001,No registrado,CON FUERZA PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Daniel Federico Estrada Pérez,"21,502",27-Jul-2000,26-Jul-2001,Unión por el Perú,ACCIÓN POPULAR - UNIÓN POR EL PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Eduardo Farah Hayn,"19,193",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO DEMOCRÁTICO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Carlos E Ferrero Costa,"263,182",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Antero Flores-Aráoz Esparza,"174,939",27-Jul-2000,26-Jul-2001,Partido Popular Cristiano,PAÍS POSIBLE (INVITADO),Perú,en Ejercicio,Parlamentario 2000 - 2001
Mario Gonzáles Inga,"21,439",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luis Bernardo Guerrero Figueroa,"36,318",27-Jul-2000,26-Jul-2001,Somos Perú,GRUPO PARLAMENTARIO DEMOCRÁTICO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Gloria Gilda Helfer Palacios,"24,684",27-Jul-2000,26-Jul-2001,Unión por el Perú,ACCIÓN POPULAR - UNIÓN POR EL PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Susana Higuchi Miyagawa,"126,451",27-Jul-2000,26-Jul-2001,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Perú,en Ejercicio,Parlamentario 2000 - 2001
Martha Hildebrandt Pérez Treviño,"57,344",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
María Del Milagro Huamán Lu,"21,985",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Gregorio Gustavo Ibarra Imata,"24,135",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luis Iberico Núñez,"97,415",27-Jul-2000,26-Jul-2001,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Perú,en Ejercicio,Parlamentario 2000 - 2001
Víctor Dionicio Joy Way Rojas,"103,449",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,PERÚ 2000,Perú,en Ejercicio,Parlamentario 2000 - 2001
Ronnie Edgard Jurado Adriazola,"27,492",27-Jul-2000,26-Jul-2001,No registrado,GRUPO PARLAMENTARIO DEMOCRÁTICO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Juan Carlos Lam Álvarez,"20,461",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Carlos Enrique Lau Chufón,"22,097",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Carlos Hernán León Trelles,"24,188",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Carmen Lozada Rendón De Gamboa,"36,431",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
José León Luna Gálvez,"20,001",27-Jul-2000,26-Jul-2001,Independiente,INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Pablo Andrés Macera Dallorso,"26,932",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Walter Manrique Pacheco,"18,760",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Ricardo Arturo Marcenaro Frers,"22,999",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Talo Juan Marsano Chumbez,"21,643",27-Jul-2000,26-Jul-2001,No registrado,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
María Cecilia Laura Martínez Del Solar Salgado De Franco,"48,426",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Humberto Augusto Martínez Morosini,"23,674",27-Jul-2000,26-Jul-2001,Independiente,SIN GRUPO (INDEPENDIENTE),Perú,en Ejercicio,Parlamentario 2000 - 2001
Manuel Alejandro Masías Oyanguren,"22,106",27-Jul-2000,26-Jul-2001,Independiente,SIN GRUPO (INDEPENDIENTE),Perú,en Ejercicio,Parlamentario 2000 - 2001
Miguel Mendoza Del Solar,"19,519",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Marianella Jesús Monsalve Aita,"23,501",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Ana Dolores Monteverde Temple,"21,172",27-Jul-2000,26-Jul-2001,Independiente,SIN GRUPO (INDEPENDIENTE),Perú,en Ejercicio,Parlamentario 2000 - 2001
Pedro Antonio Morales Mansilla,"29,355",27-Jul-2000,26-Jul-2001,Acción Popular,ACCIÓN POPULAR - UNIÓN POR EL PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Martha Lupe Moyano Delgado,"25,802",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Rómulo Mucho Mamani,"26,213",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Daniel Ernesto Nuñez Castillo,"25,454",27-Jul-2000,26-Jul-2001,Independiente,SIN GRUPO (INDEPENDIENTE),Perú,en Ejercicio,Parlamentario 2000 - 2001
Fernando Olivera Vega,"348,853",27-Jul-2000,26-Jul-2001,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luis Joaquín Ormeño Malone,"30,435",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Antonio Palomo Orefice,"49,653",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Valentín Paniagua Corazao,"14,335",27-Jul-2000,26-Jul-2001,Acción Popular,ACCIÓN POPULAR - UNIÓN POR EL PERÚ,Perú,con Licencia,Parlamentario 2000 - 2001
Henry Gustavo Pease García,"20,220",27-Jul-2000,26-Jul-2001,Unión por el Perú,ACCIÓN POPULAR - UNIÓN POR EL PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luis Leopoldo Pella Granda,"18,583",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Guido Carlos Pennano Allison,"27,998",27-Jul-2000,26-Jul-2001,Independiente,SIN GRUPO (INDEPENDIENTE),Perú,en Ejercicio,Parlamentario 2000 - 2001
Jorge Víctor Polack Merel,"19,910",27-Jul-2000,26-Jul-2001,No registrado,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
Juan De Dios Ramírez Canchari,"21,601",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
